,hex_id,res,ndmi_diff,ndmi_diff_cat,im_2020,imn_2020,Grado_Marg,city,geometry,ndmi_diff_opossite
11215,8a498ed28517fff,10,0.0817455800374349,10%_mins,120.59888967081119,0.9420732948438197,Medio,Leon,"POLYGON ((-101.60981005543839 21.112970069946154, -101.60915702197597 21.11339938540032, -101.60922396334693 21.11414117227547, -101.60994394639205 21.1144536447093, -101.61059698436098 21.114024325872947, -101.6105300347783 21.11328253798499, -101.60981005543839 21.112970069946154))",0.718138920466105
3780,8a498ed628b7fff,10,0.08190152804056804,10%_mins,125.4108624642059,0.9796626130084027,Muy bajo,Leon,"POLYGON ((-101.70295578762534 21.163336402319107, -101.7023026020346 21.16376613311133, -101.70237013112775 21.16450808652382, -101.70309085402876 21.164820310128615, -101.70374404409779 21.164390575946662, -101.70367650678752 21.163648621549697, -101.70295578762534 21.163336402319107))",0.7179829724629718
12675,8a49816da98ffff,10,0.08279056170630075,10%_mins,123.58314627767922,0.9653851943247339,Bajo,Leon,"POLYGON ((-101.6663085839898 21.110395061614735, -101.6656556268584 21.110824635482377, -101.66572290727082 21.111566467492835, -101.66644315302541 21.111878726630298, -101.66709611464391 21.111449149372074, -101.66702882602073 21.11070731636702, -101.6663085839898 21.110395061614735))",0.7170939387972391
10209,8a49816db167fff,10,0.08337866760069323,10%_mins,120.43801749082837,0.9408166515838476,Medio,Leon,"POLYGON ((-101.68892951405033 21.130889941541792, -101.68827647801598 21.131319614668712, -101.68834390549095 21.13206150117429, -101.68906437721341 21.13237371554096, -101.68971741772856 21.13194403902258, -101.68964998204046 21.131202151529035, -101.68892951405033 21.130889941541792))",0.7165058329028466
8969,8a498ed75327fff,10,0.08346095917716859,10%_mins,123.58435095905469,0.9653945833098712,Bajo,Leon,"POLYGON ((-101.68881228812072 21.16005930948592, -101.68815910311515 21.160488976339792, -101.68822654525076 21.161230912043493, -101.68894718060882 21.16154318188228, -101.68960037009727 21.16111351164032, -101.68953291974479 21.16037157494771, -101.68881228812072 21.16005930948592))",0.7164235413263713
3928,8a49816d9537fff,10,0.08374884835744308,10%_mins,120.41507030998574,0.9406373838331654,Medio,Leon,"POLYGON ((-101.69831979822209 21.119993201881442, -101.69766682847441 21.12042291991488, -101.69773430677907 21.121164796016654, -101.69845476304305 21.121476955069674, -101.69910773726757 21.121047233642177, -101.69904025075128 21.120305356555782, -101.69831979822209 21.119993201881442))",0.7161356521460968
9013,8a498ed7535ffff,10,0.08397379994392395,10%_mins,123.58435095905469,0.9653945833098712,Bajo,Leon,"POLYGON ((-101.69059083892273 21.16439354059996, -101.6899376338221 21.164823214706736, -101.69000508895965 21.165565159238955, -101.69072575741525 21.165877430652916, -101.69137896699847 21.165447753158297, -101.6913115036435 21.1647058076376, -101.69059083892273 21.16439354059996))",0.7159107005596159
4337,8a498ed6631ffff,10,0.08399974845704578,10%_mins,124.9484808165986,0.9760506543364478,Muy bajo,Leon,"POLYGON ((-101.7109738879141 21.152556001492126, -101.71032076651912 21.152985771010414, -101.7103883382376 21.153727713162066, -101.7111090395667 21.154039886777053, -101.71176216543647 21.153610113866648, -101.71169458550234 21.152868170733424, -101.7109738879141 21.152556001492126))",0.7158847520464942
17899,8a498ed46c0ffff,10,0.08484186974782792,10%_mins,120.58198350375731,0.9419412386398441,Medio,Leon,"POLYGON ((-101.6722260436779 21.198487078465718, -101.67157264366153 21.198916661536565, -101.6716400060682 21.199658647259348, -101.67236077671323 21.199971050906754, -101.67301418122084 21.199541464454622, -101.67294681059217 21.198799477736422, -101.6722260436779 21.198487078465718))",0.715042630755712
16528,8a498ed2a237fff,10,0.0851072895911432,10%_mins,123.06085561748988,0.9613052669744758,Bajo,Leon,"POLYGON ((-101.60180461269731 21.131590797801746, -101.60115147536574 21.13202007285515, -101.60121837823247 21.132761884360015, -101.60193842664499 21.133074421827473, -101.6025915684871 21.132645143395177, -101.60252465740616 21.131903330874362, -101.60180461269731 21.131590797801746))",0.7147772109123967
