,hex_id,res,ndmi_diff,ndmi_diff_cat,im_2020,imn_2020,Grado_Marg,city,geometry,ndmi_diff_opossite
12266,8a481b4844b7fff,10,0.20085221608479817,10%_mins,125.3329348410338,0.9790538809390603,Muy bajo,Chihuahua,"POLYGON ((-106.10475804648709 28.644040737161397, -106.10407379171136 28.644485965172343, -106.10417335894871 28.645228514545543, -106.10495719000572 28.645525835668487, -106.1056414480382 28.645080604554444, -106.10554187175697 28.644338055420615, -106.10475804648709 28.644040737161397))",0.6285229813838944
18236,8a481b4864dffff,10,0.20101874113082885,10%_mins,125.61986873675039,0.9812953227051014,Muy bajo,Chihuahua,"POLYGON ((-106.08364348161459 28.65858335823044, -106.08295908183158 28.659028453670594, -106.08305852919138 28.659770983720033, -106.08384238538208 28.660068418096845, -106.0845267884316 28.65962331955729, -106.08442733202395 28.65888078974037, -106.08364348161459 28.65858335823044))",0.6283564563378637
12383,8a481b48e047fff,10,0.2023366053899129,10%_mins,126.83555422181487,0.9907918234142112,Muy bajo,Chihuahua,"POLYGON ((-106.14133349253373 28.705823760019523, -106.14064899704881 28.70626908853904, -106.14074884361946 28.707011511323795, -106.14153319472507 28.707308605339698, -106.14221769345451 28.70686327371974, -106.14211783783388 28.706120851184377, -106.14133349253373 28.705823760019523))",0.6270385920787797
7710,8a481b5996b7fff,10,0.2023888756831487,10%_mins,121.94023041834787,0.9525513649409626,Bajo,Chihuahua,"POLYGON ((-106.11694076404187 28.579589574264624, -106.11625690995302 28.58003496097461, -106.11635650017728 28.580777622893027, -106.1171399535236 28.581074897856986, -106.11782381086057 28.580629508035912, -106.11772421160312 28.579886846362022, -106.11694076404187 28.579589574264624))",0.6269863217855439
14271,8a481b4864affff,10,0.20240555405616759,10%_mins,125.6555986751217,0.9815744106883382,Muy bajo,Chihuahua,"POLYGON ((-106.08246186350858 28.655315782512353, -106.08177747871626 28.65576087659529, -106.08187691600956 28.656503413033622, -106.08266074714265 28.656800855156852, -106.08334513520182 28.656355757974303, -106.08324568886108 28.65561322176818, -106.08246186350858 28.655315782512353))",0.626969643412525
20032,8a481b4a2617fff,10,0.20245325224740165,10%_mins,125.95220629427415,0.9838914002148178,Muy bajo,Chihuahua,"POLYGON ((-106.11587825268262 28.627115074132153, -106.11519412674575 28.62756038554572, -106.11529374946518 28.628302961897962, -106.1160775071619 28.62860022659351, -106.11676163634989 28.62815491207392, -106.11666200459008 28.627412335964863, -106.11587825268262 28.627115074132153))",0.626921945221291
2385,8a48f494d057fff,10,0.20251864554390075,10%_mins,123.15911995455127,0.9620728793946117,Bajo,Chihuahua,"POLYGON ((-106.02864930237905 28.614436906742576, -106.02796498990031 28.61488177849462, -106.02806405757372 28.615624407416888, -106.02884744677182 28.61592216437078, -106.02953176253804 28.615477289520456, -106.02943268581873 28.614734660814573, -106.02864930237905 28.614436906742576))",0.6268565519247918
9819,8a481b492417fff,10,0.2031218619573684,10%_mins,123.35219357800773,0.9635810795591976,Bajo,Chihuahua,"POLYGON ((-106.00908306464808 28.685247884396457, -106.00839829374658 28.685692547290852, -106.0084972971686 28.686435053281393, -106.0092810805503 28.686732896168753, -106.00996585475143 28.68628823018549, -106.00986684227126 28.68554572440379, -106.00908306464808 28.685247884396457))",0.6262533355113242
14255,8a481b4864a7fff,10,0.2035486975654227,10%_mins,125.6555986751217,0.9815744106883382,Muy bajo,Chihuahua,"POLYGON ((-106.08157860782453 28.654275799539082, -106.08089422629936 28.654720890522384, -106.08099365722153 28.655463429166446, -106.08177747871626 28.65576087659529, -106.08246186350858 28.655315782512353, -106.08236242353905 28.65457324410026, -106.08157860782453 28.654275799539082))",0.6258264999032699
11880,8a481b485627fff,10,0.20417463760823013,10%_mins,126.28309583708392,0.9864762061811977,Muy bajo,Chihuahua,"POLYGON ((-106.13858069763423 28.663206822595757, -106.13789643520369 28.66365219994497, -106.13799622939592 28.664394702353913, -106.1387802950626 28.66469182716426, -106.13946456073653 28.664246446710457, -106.13936475750045 28.663503944550957, -106.13858069763423 28.663206822595757))",0.6252005598604624
5847,8a481b4b3ae7fff,10,0.2045772219461108,10%_mins,123.71487233853895,0.9664142059734145,Muy bajo,Chihuahua,"POLYGON ((-106.08272504856386 28.64061453910213, -106.08204074774967 28.641059656387867, -106.08214017459862 28.641802219601292, -106.08292391130703 28.642099665296428, -106.08360821538716 28.641654544909517, -106.08350877949297 28.6409119819287, -106.08272504856386 28.64061453910213))",0.6247979755225818
10511,8a481b4950a7fff,10,0.2048857423994276,10%_mins,124.3526422676529,0.9713962384074357,Muy bajo,Chihuahua,"POLYGON ((-106.0672056408323 28.66362181513849, -106.06652116382229 28.664066816599636, -106.0666205126592 28.664809343012916, -106.06740434755615 28.665106867737784, -106.06808882783992 28.664661863179468, -106.067989469953 28.663919336993498, -106.0672056408323 28.66362181513849))",0.624489455069265
12019,8a481b4b2817fff,10,0.20514851424001876,10%_mins,123.69680556266786,0.96627307207455,Bajo,Chihuahua,"POLYGON ((-106.05214248462842 28.61772431355419, -106.05145822282209 28.618169303974433, -106.05155743990503 28.61891191915184, -106.05234092783873 28.61920954368544, -106.05302519292273 28.61876455016481, -106.0529259667954 28.618021935211015, -106.05214248462842 28.61772431355419))",0.6242266832286738
8228,8a481b4b1b4ffff,10,0.2052842624851915,10%_mins,125.51159315957575,0.9804494916801427,Muy bajo,Chihuahua,"POLYGON ((-106.11147462652805 28.627559150087954, -106.11079048497183 28.628004437723995, -106.11089008056919 28.628747014803043, -106.11167382676366 28.62904430400429, -106.1123579715729 28.62859901326273, -106.1122583669347 28.62785643642549, -106.11147462652805 28.627559150087954))",0.6240909349835011
2711,8a48f48652dffff,10,0.2053513154387474,10%_mins,125.64186514816346,0.9814671554469554,Muy bajo,Chihuahua,"POLYGON ((-106.00349777793168 28.682420365055584, -106.0028130066424 28.682865002754287, -106.00291197284034 28.683607515770117, -106.00369571938579 28.683905390880124, -106.00438049397694 28.683460750092838, -106.00428151872082 28.682718237284174, -106.00349777793168 28.682420365055584))",0.6240238820299452
20047,8a481b4a26cffff,10,0.2059900275996474,10%_mins,125.95220629427415,0.9838914002148178,Muy bajo,Chihuahua,"POLYGON ((-106.11794395780218 28.63142245591908, -106.11725981365291 28.631867771830425, -106.11735945281447 28.6326103396222, -106.11814324516618 28.63290759125895, -106.11882739256592 28.632462272241824, -106.11872774436351 28.631719704693783, -106.11794395780218 28.63142245591908))",0.6233851698690451
12011,8a481b4b298ffff,10,0.20625928536057472,10%_mins,123.69680556266786,0.96627307207455,Bajo,Chihuahua,"POLYGON ((-106.05125979234221 28.616684069481725, -106.0505755338139 28.61712905680156, -106.05067474453165 28.617871674159574, -106.05145822282209 28.618169303974433, -106.05214248462842 28.61772431355419, -106.05204326486633 28.616981696419547, -106.05125979234221 28.616684069481725))",0.6231159121081179
10510,8a481b49518ffff,10,0.2088673303997706,10%_mins,124.3526422676529,0.9713962384074357,Muy bajo,Chihuahua,"POLYGON ((-106.06779075787153 28.662434280435672, -106.06710628931647 28.662879286745834, -106.0672056408323 28.66362181513849, -106.067989469953 28.663919336993498, -106.06867394178154 28.663474327585973, -106.06857458121594 28.66273179942085, -106.06779075787153 28.662434280435672))",0.620507867068922
